movie_id,url,title,genre,metascore,userscore,RelDate,rating_id
sisters-on-track,https://www.metacritic.com/movie/sisters-on-track,Sisters on Track,"Sport,Documentary",72,,2021-06-24,1
sisters-with-transistors,https://www.metacritic.com/movie/sisters-with-transistors,Sisters with Transistors,"Music,Documentary",82,,2021-04-23,0
sita-sings-the-blues,https://www.metacritic.com/movie/sita-sings-the-blues,Sita Sings the Blues,"Fantasy,Comedy,Romance,Animation,Musical",93,7.2,2009-12-25,0
six-dance-lessons-in-six-weeks,https://www.metacritic.com/movie/six-dance-lessons-in-six-weeks,Six Dance Lessons in Six Weeks,"Drama,Comedy",50,,2014-12-12,0
six-minutes-to-midnight,https://www.metacritic.com/movie/six-minutes-to-midnight,Six Minutes to Midnight,"Drama,Thriller",48,,2021-03-26,1
sixty-six,https://www.metacritic.com/movie/sixty-six,Sixty Six,"Biography,Drama,Comedy",57,7.0,2008-08-01,1
skate-kitchen,https://www.metacritic.com/movie/skate-kitchen,Skate Kitchen,Drama,72,7.2,2018-08-10,0
skateland,https://www.metacritic.com/movie/skateland,Skateland,Drama,51,6.7,2011-05-13,1
sketches-of-frank-gehry,https://www.metacritic.com/movie/sketches-of-frank-gehry,Sketches of Frank Gehry,"Biography,Documentary",71,7.8,2006-05-12,1
skid-row-marathon,https://www.metacritic.com/movie/skid-row-marathon,Skid Row Marathon,Documentary,68,,2019-03-22,0
skills-like-this,https://www.metacritic.com/movie/skills-like-this,Skills Like This,Comedy,44,8.0,2009-03-20,0
skin,https://www.metacritic.com/movie/skin,Skin,"Biography,Drama,Mystery",62,,2009-10-30,1
skin-2019,https://www.metacritic.com/movie/skin-2019,Skin,"Biography,Drama,Crime",58,6.0,2019-07-26,2
skin-a-history-of-nudity-in-the-movies,https://www.metacritic.com/movie/skin-a-history-of-nudity-in-the-movies,Skin: A History of Nudity in the Movies,Documentary,64,,2020-08-18,0
skin-trade,https://www.metacritic.com/movie/skin-trade,Skin Trade,"Action,Drama,Thriller,Crime",39,5.2,2015-05-08,2
skins,https://www.metacritic.com/movie/skins,Skins,"Drama,Crime",57,6.3,2002-09-27,2
skinwalkers,https://www.metacritic.com/movie/skinwalkers,Skinwalkers,"Action,Thriller,Fantasy,Horror",33,6.4,2007-08-10,2
skiptrace,https://www.metacritic.com/movie/skiptrace,Skiptrace,"Action,Adventure,Thriller,Comedy,Crime",50,5.6,2016-09-02,1
sky-blue,https://www.metacritic.com/movie/sky-blue,Sky Blue,"Action,Sci-Fi,Fantasy,Animation",53,5.3,2004-12-31,0
sky-captain-and-the-world-of-tomorrow,https://www.metacritic.com/movie/sky-captain-and-the-world-of-tomorrow,Sky Captain and the World of Tomorrow,"Action,Adventure,Sci-Fi,Mystery,Thriller",64,7.6,2004-09-17,1
sky-high,https://www.metacritic.com/movie/sky-high,Sky High,"Adventure,Sci-Fi,Comedy,Family",62,8.0,2005-07-29,1
sky-ladder-the-art-of-cai-guo-qiang,https://www.metacritic.com/movie/sky-ladder-the-art-of-cai-guo-qiang,Sky Ladder: The Art of Cai Guo-Qiang,Documentary,73,,2016-10-14,0
skyfall,https://www.metacritic.com/movie/skyfall,Skyfall,"Action,Adventure,Thriller,Crime",81,7.7,2012-11-09,1
skyline,https://www.metacritic.com/movie/skyline,Skyline,"Sci-Fi,Thriller",26,3.4,2010-11-12,1
skyscraper,https://www.metacritic.com/movie/skyscraper,Skyscraper,"Action,Drama,Thriller,Crime",51,5.5,2018-07-13,1
slack-bay,https://www.metacritic.com/movie/slack-bay,Slack Bay,Comedy,66,6.0,2017-04-21,0
slackers,https://www.metacritic.com/movie/slackers,Slackers,"Comedy,Romance",12,3.8,2002-02-01,2
slalom,https://www.metacritic.com/movie/slalom,Slalom,Drama,77,5.0,2021-04-09,0
slash,https://www.metacritic.com/movie/slash,Slash,Comedy,64,,2016-12-09,0
slay-the-dragon,https://www.metacritic.com/movie/slay-the-dragon,Slay the Dragon,Documentary,73,,2020-04-03,0
sleep-dealer,https://www.metacritic.com/movie/sleep-dealer,Sleep Dealer,Sci-Fi,59,6.8,2009-04-17,1
sleep-furiously,https://www.metacritic.com/movie/sleep-furiously,Sleep Furiously,Documentary,64,,2011-07-29,0
sleep-tight,https://www.metacritic.com/movie/sleep-tight,Sleep Tight,"Thriller,Horror",70,7.2,2012-10-26,0
sleeping-beauty,https://www.metacritic.com/movie/sleeping-beauty,Sleeping Beauty,Drama,57,4.6,2011-12-02,0
sleeping-dogs-lie,https://www.metacritic.com/movie/sleeping-dogs-lie,Sleeping Dogs Lie,"Drama,Comedy,Romance",63,5.7,2006-10-20,2
sleeping-with-other-people,https://www.metacritic.com/movie/sleeping-with-other-people,Sleeping with Other People,Comedy,64,6.9,2015-09-11,2
sleepless,https://www.metacritic.com/movie/sleepless,Sleepless,"Action,Thriller,Crime",34,4.6,2017-01-13,2
sleepless-night,https://www.metacritic.com/movie/sleepless-night,Sleepless Night,"Action,Thriller",75,6.5,2012-05-11,0
sleepover,https://www.metacritic.com/movie/sleepover,Sleepover,Comedy,33,3.8,2004-07-09,1
sleepwalk-with-me,https://www.metacritic.com/movie/sleepwalk-with-me,Sleepwalk with Me,Comedy,71,6.9,2012-08-24,0
sleepwalking,https://www.metacritic.com/movie/sleepwalking,Sleepwalking,Drama,40,8.4,2008-03-14,2
sleight,https://www.metacritic.com/movie/sleight,Sleight,"Action,Sci-Fi,Drama,Thriller",62,5.1,2017-04-28,2
slender-man,https://www.metacritic.com/movie/slender-man,Slender Man,"Mystery,Thriller,Horror",30,2.5,2018-08-10,1
sleuth,https://www.metacritic.com/movie/sleuth,Sleuth,"Drama,Mystery,Thriller",49,5.8,2007-10-12,2
slice,https://www.metacritic.com/movie/slice,Slice,"Fantasy,Horror,Comedy,Crime",61,3.5,2018-09-10,2
slipstream,https://www.metacritic.com/movie/slipstream,Slipstream,"Sci-Fi,Drama,Mystery,Thriller,Fantasy,Comedy",47,3.5,2007-10-26,2
slither,https://www.metacritic.com/movie/slither,Slither,"Sci-Fi,Horror,Comedy",69,6.7,2006-03-31,2
slow-burn,https://www.metacritic.com/movie/slow-burn,Slow Burn,"Drama,Mystery,Thriller",34,6.2,2007-04-13,2
slow-west,https://www.metacritic.com/movie/slow-west,Slow West,"Action,Thriller,Western",72,6.6,2015-05-15,2
slumdog-millionaire,https://www.metacritic.com/movie/slumdog-millionaire,Slumdog Millionaire,"Drama,Romance",84,7.8,2008-11-12,2
slut-in-a-good-way,https://www.metacritic.com/movie/slut-in-a-good-way,Slut in a Good Way,Comedy,74,,2019-03-29,0
slutty-summer,https://www.metacritic.com/movie/slutty-summer,Slutty Summer,"Drama,Comedy,Romance",31,5.9,2005-06-10,0
small-axe-alex-wheatle,https://www.metacritic.com/movie/small-axe-alex-wheatle,Small Axe: Alex Wheatle,Drama,77,5.9,2020-12-11,0
small-axe-education,https://www.metacritic.com/movie/small-axe-education,Small Axe: Education,Drama,87,6.9,2020-12-18,0
small-axe-lovers-rock,https://www.metacritic.com/movie/small-axe-lovers-rock,Small Axe: Lovers Rock,Drama,95,6.2,2020-11-27,0
small-axe-mangrove,https://www.metacritic.com/movie/small-axe-mangrove,Small Axe: Mangrove,Drama,90,7.4,2020-11-20,0
small-axe-red-white-and-blue,https://www.metacritic.com/movie/small-axe-red-white-and-blue,"Small Axe: Red, White and Blue",Drama,84,6.7,2020-12-04,0
small-beautifully-moving-parts,https://www.metacritic.com/movie/small-beautifully-moving-parts,"Small, Beautifully Moving Parts",Comedy,48,,2012-05-11,0
small-engine-repair,https://www.metacritic.com/movie/small-engine-repair,Small Engine Repair,"Drama,Thriller,Comedy",57,6.3,2021-09-10,2
small-time,https://www.metacritic.com/movie/small-time,Small Time,Drama,54,,2014-04-18,2
small-time-crooks,https://www.metacritic.com/movie/small-time-crooks,Small Time Crooks,"Comedy,Crime",69,6.7,2000-05-19,1
small-town-crime,https://www.metacritic.com/movie/small-town-crime,Small Town Crime,"Mystery,Thriller,Crime",68,6.6,2018-01-19,2
small-town-murder-songs,https://www.metacritic.com/movie/small-town-murder-songs,Small Town Murder Songs,"Thriller,Crime",66,6.8,2011-07-01,2
small-voices,https://www.metacritic.com/movie/small-voices,Small Voices,Drama,58,8.0,2003-10-10,0
smallfoot,https://www.metacritic.com/movie/smallfoot,Smallfoot,"Adventure,Fantasy,Comedy,Animation,Family,Musical",60,6.9,2018-09-28,1
smart-people,https://www.metacritic.com/movie/smart-people,Smart People,"Drama,Comedy,Romance",57,7.5,2008-04-11,2
smash-grab-the-story-of-the-pink-panthers,https://www.metacritic.com/movie/smash-grab-the-story-of-the-pink-panthers,Smash & Grab: The Story of the Pink Panthers,"History,Thriller,Crime,Documentary",66,,2013-07-31,0
smash-his-camera,https://www.metacritic.com/movie/smash-his-camera,Smash His Camera,Documentary,68,7.5,2010-07-30,1
smashed,https://www.metacritic.com/movie/smashed,Smashed,"Drama,Comedy",71,8.0,2012-10-12,2
smiley,https://www.metacritic.com/movie/smiley,Smiley,"Drama,Thriller,Horror",25,3.1,2012-10-12,0
smiley-face,https://www.metacritic.com/movie/smiley-face,Smiley Face,"Adventure,Comedy",71,5.8,2007-11-16,2
smiling-fish-goat-on-fire,https://www.metacritic.com/movie/smiling-fish-goat-on-fire,Smiling Fish & Goat on Fire,"Comedy,Romance",44,,2000-08-25,2
smokers-only,https://www.metacritic.com/movie/smokers-only,Smokers Only,"Drama,Romance",35,,2002-12-20,2
smokin-aces,https://www.metacritic.com/movie/smokin-aces,Smokin' Aces,"Action,Drama,Thriller,Crime",45,6.2,2007-01-26,2
smurfs-the-lost-village,https://www.metacritic.com/movie/smurfs-the-lost-village,Smurfs: The Lost Village,"Adventure,Fantasy,Comedy,Animation,Family",40,5.8,2017-04-07,1
snake-eyes-gi-joe-origins,https://www.metacritic.com/movie/snake-eyes-gi-joe-origins,Snake Eyes: G.I. Joe Origins,"Action,Adventure,Sci-Fi,Thriller,Fantasy",43,4.7,2021-07-23,1
snakes-on-a-plane,https://www.metacritic.com/movie/snakes-on-a-plane,Snakes on a Plane,"Action,Thriller",58,7.3,2006-08-18,2
snatch,https://www.metacritic.com/movie/snatch,Snatch.,"Thriller,Crime",55,8.7,2001-01-19,2
snatched,https://www.metacritic.com/movie/snatched,Snatched,"Action,Comedy",45,3.1,2017-05-12,2
snipes,https://www.metacritic.com/movie/snipes,Snipes,"Drama,Thriller",32,7.5,2002-09-20,2
snitch,https://www.metacritic.com/movie/snitch,Snitch,"Action,Drama,Thriller",51,6.1,2013-02-22,1
snow-angels,https://www.metacritic.com/movie/snow-angels,Snow Angels,"Drama,Romance",67,7.6,2008-03-07,2
snow-cake,https://www.metacritic.com/movie/snow-cake,Snow Cake,"Drama,Romance",54,8.4,2007-04-27,0
snow-day,https://www.metacritic.com/movie/snow-day,Snow Day,"Adventure,Comedy,Romance,Family",34,8.0,2000-02-11,1
snow-dogs,https://www.metacritic.com/movie/snow-dogs,Snow Dogs,"Adventure,Sport,Comedy,Family",29,6.3,2002-01-18,1
snow-flower-and-the-secret-fan,https://www.metacritic.com/movie/snow-flower-and-the-secret-fan,Snow Flower and the Secret Fan,"Drama,History",42,7.0,2011-07-15,1
snow-white-and-the-huntsman,https://www.metacritic.com/movie/snow-white-and-the-huntsman,Snow White and the Huntsman,"Action,Adventure,Drama,Fantasy",57,6.2,2012-06-01,1
snowden,https://www.metacritic.com/movie/snowden,Snowden,"Action,Biography,Drama,Thriller",58,7.0,2016-09-16,2
snowpiercer,https://www.metacritic.com/movie/snowpiercer,Snowpiercer,"Action,Sci-Fi,Drama,Thriller",84,7.2,2014-06-27,2
snowtime!,https://www.metacritic.com/movie/snowtime!,Snowtime!,"Comedy,Animation,Family",52,,2016-02-19,1
so-close,https://www.metacritic.com/movie/so-close,So Close,"Action,Adventure,Drama,Thriller,Comedy,Romance,Crime",66,7.0,2003-09-12,2
so-goes-the-nation,https://www.metacritic.com/movie/so-goes-the-nation,...So Goes the Nation,Documentary,65,,2006-10-04,0
so-much-so-fast,https://www.metacritic.com/movie/so-much-so-fast,So Much So Fast,Documentary,79,,2006-10-11,0
soaked-in-bleach,https://www.metacritic.com/movie/soaked-in-bleach,Soaked in Bleach,"Drama,Mystery,Crime,Music,Documentary",50,8.1,2015-06-11,0
sobibor-14-octobre-1943-16-heures,https://www.metacritic.com/movie/sobibor-14-octobre-1943-16-heures,"SobibÃ³r, 14 octobre 1943, 16 heures","History,Documentary",77,,2001-10-12,0
sobrevivire,https://www.metacritic.com/movie/sobrevivire,SobrevivirÃ©,"Drama,Comedy,Romance",53,,2001-09-28,0
socrates,https://www.metacritic.com/movie/socrates,Socrates,Drama,82,,2019-08-09,0
soft-fruit,https://www.metacritic.com/movie/soft-fruit,Soft Fruit,"Drama,Comedy",56,6.6,2000-03-17,2
solace,https://www.metacritic.com/movie/solace,Solace,"Drama,Mystery,Thriller,Crime",36,5.9,2016-12-16,2
solaris,https://www.metacritic.com/movie/solaris,Solaris,"Sci-Fi,Drama,Mystery,Romance",65,6.8,2002-11-27,2
solas,https://www.metacritic.com/movie/solas,Solas,Drama,75,7.8,2000-09-08,2
sold,https://www.metacritic.com/movie/sold,Sold,Drama,49,,2016-04-01,1
solitary-man,https://www.metacritic.com/movie/solitary-man,Solitary Man,"Drama,Comedy",69,5.3,2010-05-21,2
sollers-point,https://www.metacritic.com/movie/sollers-point,Sollers Point,Drama,73,,2018-05-11,2
solo-a-star-wars-story,https://www.metacritic.com/movie/solo-a-star-wars-story,Solo: A Star Wars Story,"Action,Adventure,Sci-Fi,Fantasy",62,6.1,2018-05-25,1
solo-con-tu-pareja,https://www.metacritic.com/movie/solo-con-tu-pareja,SÃ³lo con tu pareja,"Comedy,Romance",61,6.0,2006-09-20,0
solomon-gaenor,https://www.metacritic.com/movie/solomon-gaenor,Solomon & Gaenor,"Drama,Romance",58,7.1,2000-08-25,2
solomon-kane,https://www.metacritic.com/movie/solomon-kane,Solomon Kane,"Action,Adventure,Fantasy",48,6.7,2012-09-28,2
some-body,https://www.metacritic.com/movie/some-body,Some Body,Drama,40,,2002-04-26,0
some-girls,https://www.metacritic.com/movie/some-girls,Some Girl(s),"Drama,Comedy",48,4.5,2013-06-28,0
some-kind-of-beautiful,https://www.metacritic.com/movie/some-kind-of-beautiful,Some Kind Of Beautiful,"Comedy,Romance",11,5.2,2015-08-21,2
some-kind-of-heaven,https://www.metacritic.com/movie/some-kind-of-heaven,Some Kind of Heaven,Documentary,73,4.5,2021-01-15,0
some-velvet-morning,https://www.metacritic.com/movie/some-velvet-morning,Some Velvet Morning,Drama,54,,2013-12-13,0
somebody-up-there-likes-me,https://www.metacritic.com/movie/somebody-up-there-likes-me,Somebody Up There Likes Me,Comedy,58,5.5,2013-03-08,0
someone-great,https://www.metacritic.com/movie/someone-great,Someone Great,"Comedy,Romance",63,5.8,2019-04-19,2
someone-like-you,https://www.metacritic.com/movie/someone-like-you,Someone Like You...,"Comedy,Romance",32,8.2,2001-03-30,1
somers-town,https://www.metacritic.com/movie/somers-town,Somers Town,"Drama,Comedy",77,6.8,2009-07-15,0
somersault,https://www.metacritic.com/movie/somersault,Somersault,"Drama,Romance",73,7.5,2006-04-21,0
something-anything,https://www.metacritic.com/movie/something-anything,"Something, Anything","Drama,Romance",73,,2015-01-09,0
something-borrowed,https://www.metacritic.com/movie/something-borrowed,Something Borrowed,"Drama,Comedy,Romance",36,5.2,2011-05-06,1
something-from-nothing-the-art-of-rap,https://www.metacritic.com/movie/something-from-nothing-the-art-of-rap,Something from Nothing: The Art of Rap,"Music,Documentary",66,6.6,2012-06-15,2
something-in-the-air,https://www.metacritic.com/movie/something-in-the-air,Something in the Air,Drama,76,6.2,2013-05-03,0
something-new,https://www.metacritic.com/movie/something-new,Something New,"Drama,Romance",64,7.3,2006-02-03,1
something-to-cheer-about,https://www.metacritic.com/movie/something-to-cheer-about,Something to Cheer About,Documentary,43,,2007-04-27,0
somethings-gotta-give,https://www.metacritic.com/movie/somethings-gotta-give,Something's Gotta Give,"Comedy,Romance",66,6.2,2003-12-12,1
sometimes-always-never,https://www.metacritic.com/movie/sometimes-always-never,Sometimes Always Never,"Drama,Mystery,Comedy",67,6.8,2020-06-12,1
somewhere,https://www.metacritic.com/movie/somewhere,Somewhere,"Drama,Comedy",67,6.3,2010-12-22,2
somewhere-between,https://www.metacritic.com/movie/somewhere-between,Somewhere Between,Documentary,67,,2012-08-24,0
somm,https://www.metacritic.com/movie/somm,Somm,Documentary,58,7.5,2013-06-21,0
son-frere,https://www.metacritic.com/movie/son-frere,Son frÃ¨re,Drama,78,,2004-04-02,0
son-of-a-gun,https://www.metacritic.com/movie/son-of-a-gun,Son of a Gun,"Action,Drama,Thriller,Crime",49,6.1,2015-01-23,0
son-of-god,https://www.metacritic.com/movie/son-of-god,Son of God,Drama,37,4.1,2014-02-28,1
son-of-monarchs,https://www.metacritic.com/movie/son-of-monarchs,Son of Monarchs,Drama,76,,2021-10-15,2
son-of-rambow,https://www.metacritic.com/movie/son-of-rambow,Son of Rambow,"Drama,Comedy,Family",66,7.1,2008-05-02,1
son-of-saul,https://www.metacritic.com/movie/son-of-saul,Son of Saul,"Drama,History,Thriller,Horror,War",91,7.3,2015-12-18,2
son-of-the-bride,https://www.metacritic.com/movie/son-of-the-bride,Son of the Bride,"Drama,Comedy,Romance",68,7.3,2002-03-22,2
son-of-the-mask,https://www.metacritic.com/movie/son-of-the-mask,Son of the Mask,"Adventure,Fantasy,Comedy,Family",20,5.6,2005-02-18,1
song-of-granite,https://www.metacritic.com/movie/song-of-granite,Song of Granite,"Biography,Drama",68,,2017-11-15,0
song-of-the-sea,https://www.metacritic.com/movie/song-of-the-sea,Song of the Sea,"Fantasy,Animation,Family",85,8.3,2014-12-19,1
song-one,https://www.metacritic.com/movie/song-one,Song One,"Drama,Music",48,6.9,2015-01-23,1
song-to-song,https://www.metacritic.com/movie/song-to-song,Song to Song,"Drama,Romance,Music",54,5.9,2017-03-17,2
songbird,https://www.metacritic.com/movie/songbird,Songbird,"Drama,Thriller,Comedy,Romance",27,5.0,2020-12-11,1
songcatcher,https://www.metacritic.com/movie/songcatcher,Songcatcher,"Drama,Music",63,7.9,2001-06-15,1
songs-from-the-second-floor,https://www.metacritic.com/movie/songs-from-the-second-floor,Songs from the Second Floor,"Drama,Comedy",77,7.8,2002-07-03,0
songs-my-brothers-taught-me,https://www.metacritic.com/movie/songs-my-brothers-taught-me,Songs My Brothers Taught Me,Drama,68,6.8,2016-03-02,0
songwriter,https://www.metacritic.com/movie/songwriter,Songwriter,"Music,Documentary",41,,2018-08-17,0
sonic-the-hedgehog,https://www.metacritic.com/movie/sonic-the-hedgehog,Sonic the Hedgehog,"Action,Adventure,Sci-Fi,Fantasy,Comedy,Crime,Animation,Family",47,8.1,2020-02-14,1
sonny,https://www.metacritic.com/movie/sonny,Sonny,"Drama,Crime",31,8.7,2002-12-27,2
sophie-jones,https://www.metacritic.com/movie/sophie-jones,Sophie Jones,Drama,72,,2021-03-02,0
sophie-scholl-the-final-days,https://www.metacritic.com/movie/sophie-scholl-the-final-days,Sophie Scholl: The Final Days,"Biography,Drama,History,Crime,War",76,8.3,2006-02-17,0
sordid-lives,https://www.metacritic.com/movie/sordid-lives,Sordid Lives,Comedy,47,6.3,2001-05-11,2
sorority-boys,https://www.metacritic.com/movie/sorority-boys,Sorority Boys,Comedy,25,6.6,2002-03-22,2
sorority-row,https://www.metacritic.com/movie/sorority-row,Sorority Row,"Thriller,Horror",24,8.5,2009-09-11,2
sorry-angel,https://www.metacritic.com/movie/sorry-angel,Sorry Angel,"Drama,Romance",73,8.4,2019-02-15,0
sorry-haters,https://www.metacritic.com/movie/sorry-haters,"Sorry, Haters","Drama,Thriller",43,7.3,2006-03-01,0
sorry-to-bother-you,https://www.metacritic.com/movie/sorry-to-bother-you,Sorry to Bother You,"Sci-Fi,Fantasy,Comedy",80,6.9,2018-07-06,0
sorry-we-missed-you,https://www.metacritic.com/movie/sorry-we-missed-you,Sorry We Missed You,Drama,82,8.0,2020-03-04,0
soul,https://www.metacritic.com/movie/soul,Soul,"Adventure,Sci-Fi,Fantasy,Comedy,Music,Animation,Family",83,8.2,2020-12-25,1
soul-boys-of-the-western-world,https://www.metacritic.com/movie/soul-boys-of-the-western-world,Soul Boys of the Western World,"Biography,Music,Documentary",60,,2015-04-29,0
soul-kitchen,https://www.metacritic.com/movie/soul-kitchen,Soul Kitchen,Comedy,76,7.6,2010-08-20,0
soul-men,https://www.metacritic.com/movie/soul-men,Soul Men,"Drama,Comedy,Music",49,6.3,2008-11-07,2
soul-plane,https://www.metacritic.com/movie/soul-plane,Soul Plane,"Comedy,Music",33,8.4,2004-05-28,0
soul-power,https://www.metacritic.com/movie/soul-power,Soul Power,"Music,Documentary",76,,2009-07-10,1
soul-surfer,https://www.metacritic.com/movie/soul-surfer,Soul Surfer,"Action,Drama,Sport",53,7.1,2011-04-08,1
soul-survivors,https://www.metacritic.com/movie/soul-survivors,Soul Survivors,"Drama,Mystery,Thriller,Horror",20,6.1,2001-09-07,2
sound-and-fury,https://www.metacritic.com/movie/sound-and-fury,Sound and Fury,Documentary,85,7.0,2000-10-25,0
sound-city,https://www.metacritic.com/movie/sound-city,Sound City,"Music,Documentary",76,8.0,2013-01-31,0
